"Row_no" "Date" "Detrended_demand_GWh"
"2961" "1983-02-08" "995"
"2962" "1983-02-09" "1003"
"2963" "1983-02-10" "1014"
"2964" "1983-02-11" "996"
"2965" "1983-02-12" "988"
"2966" "1983-02-13" "988"
"2967" "1983-02-14" "979"
"2968" "1983-02-15" "1012"
"2969" "1983-02-16" "1000"
"2970" "1983-02-17" "997"
"2971" "1983-02-18" "963"
"2972" "1983-02-19" "966"
"2973" "1983-02-20" "965"
"2974" "1983-02-21" "968"
"2975" "1983-02-22" "983"
"2976" "1983-02-23" "988"
"2977" "1983-02-24" "974"
"2978" "1983-02-25" "936"
"2979" "1983-02-26" "923"
"2980" "1983-02-27" "923"
"2981" "1983-02-28" "910"
"2982" "1983-03-01" "918"
"2983" "1983-03-02" "934"
"2984" "1983-03-03" "917"
"2985" "1983-03-04" "900"
"2986" "1983-03-05" "883"
"2987" "1983-03-06" "883"
"2988" "1983-03-07" "866"
"2989" "1983-03-08" "880"
"2990" "1983-03-09" "884"
"2991" "1983-03-10" "873"
"2992" "1983-03-11" "865"
"2993" "1983-03-12" "863"
"2994" "1983-03-13" "863"
"2995" "1983-03-14" "860"
"2996" "1983-03-15" "875"
"2997" "1983-03-16" "892"
"2998" "1983-03-17" "864"
"2999" "1983-03-18" "843"
"3000" "1983-03-19" "865"
"3001" "1983-03-20" "865"
"3002" "1983-03-21" "886"
"3003" "1983-03-22" "917"
"3004" "1983-03-23" "918"
"3005" "1983-03-24" "910"
"3006" "1983-03-25" "914"
"3007" "1983-03-26" "896"
"3008" "1983-03-27" "896"
"3009" "1983-03-28" "890"
"3010" "1983-03-29" "885"
"3011" "1983-03-30" "879"
"3012" "1983-03-31" "874"
"3013" "1983-04-01" "859"
"3014" "1983-04-02" "853"
"3015" "1983-04-03" "848"
"3016" "1983-04-04" "842"
"3017" "1983-04-05" "836"
"3018" "1983-04-06" "831"
"3019" "1983-04-07" "825"
"3020" "1983-04-08" "811"
"3021" "1983-04-09" "834"
"3022" "1983-04-10" "834"
"3023" "1983-04-11" "858"
"3024" "1983-04-12" "864"
"3025" "1983-04-13" "860"
"3026" "1983-04-14" "839"
"3027" "1983-04-15" "800"
"3028" "1983-04-16" "822"
"3029" "1983-04-17" "822"
"3030" "1983-04-18" "845"
"3031" "1983-04-19" "878"
"3032" "1983-04-20" "886"
"3033" "1983-04-21" "845"
"3034" "1983-04-22" "831"
"3035" "1983-04-23" "821"
"3036" "1983-04-24" "821"
"3037" "1983-04-25" "812"
"3038" "1983-04-26" "817"
"3039" "1983-04-27" "814"
"3040" "1983-04-28" "812"
"3041" "1983-04-29" "810"
"3042" "1983-04-30" "808"
"3043" "1983-05-01" "806"
"3044" "1983-05-02" "804"
"3045" "1983-05-03" "801"
"3046" "1983-05-04" "799"
"3047" "1983-05-05" "797"
"3048" "1983-05-06" "771"
"3049" "1983-05-07" "777"
"3050" "1983-05-08" "777"
"3051" "1983-05-09" "784"
"3052" "1983-05-10" "814"
"3053" "1983-05-11" "811"
"3054" "1983-05-12" "810"
"3055" "1983-05-13" "782"
"3056" "1983-05-14" "775"
"3057" "1983-05-15" "776"
"3058" "1983-05-16" "768"
"3059" "1983-05-17" "786"
"3060" "1983-05-18" "788"
"3061" "1983-05-19" "791"
"3062" "1983-05-20" "773"
"3063" "1983-05-21" "769"
"3064" "1983-05-22" "769"
"3065" "1983-05-23" "764"
"3066" "1983-05-24" "769"
"3067" "1983-05-25" "760"
"3068" "1983-05-26" "750"
"3069" "1983-05-27" "740"
"3070" "1983-05-28" "730"
"3071" "1983-05-29" "719"
"3072" "1983-05-30" "709"
"3073" "1983-05-31" "699"
"3074" "1983-06-01" "689"
"3075" "1983-06-02" "678"
"3076" "1983-06-03" "678"
"3077" "1983-06-04" "696"
"3078" "1983-06-05" "697"
"3079" "1983-06-06" "715"
"3080" "1983-06-07" "737"
"3081" "1983-06-08" "738"
"3082" "1983-06-09" "740"
"3083" "1983-06-10" "727"
"3084" "1983-06-11" "725"
"3085" "1983-06-12" "726"
"3086" "1983-06-13" "725"
"3087" "1983-06-14" "744"
"3088" "1983-06-15" "744"
"3089" "1983-06-16" "754"
"3090" "1983-06-17" "734"
"3091" "1983-06-18" "724"
"3092" "1983-06-19" "724"
"3093" "1983-06-20" "714"
"3094" "1983-06-21" "735"
"3095" "1983-06-22" "736"
"3096" "1983-06-23" "748"
"3097" "1983-06-24" "737"
"3098" "1983-06-25" "727"
"3099" "1983-06-26" "728"
"3100" "1983-06-27" "718"
"3101" "1983-06-28" "743"
"3102" "1983-06-29" "748"
"3103" "1983-06-30" "741"
"3104" "1983-07-01" "719"
"3105" "1983-07-02" "711"
"3106" "1983-07-03" "712"
"3107" "1983-07-04" "704"
"3108" "1983-07-05" "724"
"3109" "1983-07-06" "736"
"3110" "1983-07-07" "733"
"3111" "1983-07-08" "718"
"3112" "1983-07-09" "716"
"3113" "1983-07-10" "716"
"3114" "1983-07-11" "713"
"3115" "1983-07-12" "730"
"3116" "1983-07-13" "735"
"3117" "1983-07-14" "735"
"3118" "1983-07-15" "719"
"3119" "1983-07-16" "714"
"3120" "1983-07-17" "714"
"3121" "1983-07-18" "710"
"3122" "1983-07-19" "729"
"3123" "1983-07-20" "729"
"3124" "1983-07-21" "716"
"3125" "1983-07-22" "687"
"3126" "1983-07-23" "668"
"3127" "1983-07-24" "668"
"3128" "1983-07-25" "650"
"3129" "1983-07-26" "657"
"3130" "1983-07-27" "659"
"3131" "1983-07-28" "658"
"3132" "1983-07-29" "648"
"3133" "1983-07-30" "647"
"3134" "1983-07-31" "646"
"3135" "1983-08-01" "645"
"3136" "1983-08-02" "651"
"3137" "1983-08-03" "646"
"3138" "1983-08-04" "650"
"3139" "1983-08-05" "644"
"3140" "1983-08-06" "664"
"3141" "1983-08-07" "664"
"3142" "1983-08-08" "684"
"3143" "1983-08-09" "706"
"3144" "1983-08-10" "708"
"3145" "1983-08-11" "707"
"3146" "1983-08-12" "698"
"3147" "1983-08-13" "704"
"3148" "1983-08-14" "704"
"3149" "1983-08-15" "710"
"3150" "1983-08-16" "736"
"3151" "1983-08-17" "737"
"3152" "1983-08-18" "731"
"3153" "1983-08-19" "720"
"3154" "1983-08-20" "718"
"3155" "1983-08-21" "718"
"3156" "1983-08-22" "715"
"3157" "1983-08-23" "740"
"3158" "1983-08-24" "745"
"3159" "1983-08-25" "745"
"3160" "1983-08-26" "744"
"3161" "1983-08-27" "744"
"3162" "1983-08-28" "744"
"3163" "1983-08-29" "744"
"3164" "1983-08-30" "743"
"3165" "1983-08-31" "743"
"3166" "1983-09-01" "743"
"3167" "1983-09-02" "738"
"3168" "1983-09-03" "732"
"3169" "1983-09-04" "732"
"3170" "1983-09-05" "726"
"3171" "1983-09-06" "750"
"3172" "1983-09-07" "753"
"3173" "1983-09-08" "766"
"3174" "1983-09-09" "746"
"3175" "1983-09-10" "759"
"3176" "1983-09-11" "758"
"3177" "1983-09-12" "771"
"3178" "1983-09-13" "801"
"3179" "1983-09-14" "784"
"3180" "1983-09-15" "778"
"3181" "1983-09-16" "765"
"3182" "1983-09-17" "755"
"3183" "1983-09-18" "755"
"3184" "1983-09-19" "745"
"3185" "1983-09-20" "769"
"3186" "1983-09-21" "799"
"3187" "1983-09-22" "779"
"3188" "1983-09-23" "752"
"3189" "1983-09-24" "750"
"3190" "1983-09-25" "750"
"3191" "1983-09-26" "748"
"3192" "1983-09-27" "768"
"3193" "1983-09-28" "774"
"3194" "1983-09-29" "778"
"3195" "1983-09-30" "777"
"3196" "1983-10-01" "770"
"3197" "1983-10-02" "770"
"3198" "1983-10-03" "763"
"3199" "1983-10-04" "777"
"3200" "1983-10-05" "783"
"3201" "1983-10-06" "789"
"3202" "1983-10-07" "786"
"3203" "1983-10-08" "787"
"3204" "1983-10-09" "787"
"3205" "1983-10-10" "788"
"3206" "1983-10-11" "818"
"3207" "1983-10-12" "834"
"3208" "1983-10-13" "832"
"3209" "1983-10-14" "808"
"3210" "1983-10-15" "817"
"3211" "1983-10-16" "817"
"3212" "1983-10-17" "825"
"3213" "1983-10-18" "838"
"3214" "1983-10-19" "828"
"3215" "1983-10-20" "844"
"3216" "1983-10-21" "832"
"3217" "1983-10-22" "834"
"3218" "1983-10-23" "833"
"3219" "1983-10-24" "835"
"3220" "1983-10-25" "866"
"3221" "1983-10-26" "851"
"3222" "1983-10-27" "850"
"3223" "1983-10-28" "844"
"3224" "1983-10-29" "852"
"3225" "1983-10-30" "852"
"3226" "1983-10-31" "859"
"3227" "1983-11-01" "865"
"3228" "1983-11-02" "855"
"3229" "1983-11-03" "845"
"3230" "1983-11-04" "835"
"3231" "1983-11-05" "838"
"3232" "1983-11-06" "838"
"3233" "1983-11-07" "840"
"3234" "1983-11-08" "851"
"3235" "1983-11-09" "851"
"3236" "1983-11-10" "854"
"3237" "1983-11-11" "857"
"3238" "1983-11-12" "880"
"3239" "1983-11-13" "880"
"3240" "1983-11-14" "903"
"3241" "1983-11-15" "946"
"3242" "1983-11-16" "935"
"3243" "1983-11-17" "925"
"3244" "1983-11-18" "906"
"3245" "1983-11-19" "916"
"3246" "1983-11-20" "916"
"3247" "1983-11-21" "926"
"3248" "1983-11-22" "974"
"3249" "1983-11-23" "990"
"3250" "1983-11-24" "992"
"3251" "1983-11-25" "919"
"3252" "1983-11-26" "907"
"3253" "1983-11-27" "907"
"3254" "1983-11-28" "895"
"3255" "1983-11-29" "925"
"3256" "1983-11-30" "939"
"3257" "1983-12-01" "942"
"3258" "1983-12-02" "940"
"3259" "1983-12-03" "937"
"3260" "1983-12-04" "937"
"3261" "1983-12-05" "935"
"3262" "1983-12-06" "961"
"3263" "1983-12-07" "990"
"3264" "1983-12-08" "966"
"3265" "1983-12-09" "945"
"3266" "1983-12-10" "963"
"3267" "1983-12-11" "963"
"3268" "1983-12-12" "982"
"3269" "1983-12-13" "1002"
"3270" "1983-12-14" "992"
"3271" "1983-12-15" "974"
"3272" "1983-12-16" "953"
"3273" "1983-12-17" "948"
"3274" "1983-12-18" "948"
"3275" "1983-12-19" "944"
"3276" "1983-12-20" "956"
"3277" "1983-12-21" "936"
"3278" "1983-12-22" "910"
"3279" "1983-12-23" "911"
"3280" "1983-12-24" "913"
"3281" "1983-12-25" "914"
"3282" "1983-12-26" "915"
"3283" "1983-12-27" "916"
"3284" "1983-12-28" "917"
"3285" "1983-12-29" "918"
"3286" "1983-12-30" "920"
"3287" "1983-12-31" "921"
"3288" "1984-01-01" "922"
"3289" "1984-01-02" "923"
"3290" "1984-01-03" "924"
"3291" "1984-01-04" "925"
"3292" "1984-01-05" "926"
"3293" "1984-01-06" "927"
"3294" "1984-01-07" "947"
"3295" "1984-01-08" "947"
"3296" "1984-01-09" "967"
"3297" "1984-01-10" "966"
"3298" "1984-01-11" "947"
"3299" "1984-01-12" "967"
"3300" "1984-01-13" "938"
"3301" "1984-01-14" "958"
"3302" "1984-01-15" "958"
"3303" "1984-01-16" "978"
"3304" "1984-01-17" "987"
"3305" "1984-01-18" "989"
"3306" "1984-01-19" "998"
"3307" "1984-01-20" "989"
"3308" "1984-01-21" "992"
"3309" "1984-01-22" "992"
"3310" "1984-01-23" "995"
"3311" "1984-01-24" "1011"
"3312" "1984-01-25" "1008"
"3313" "1984-01-26" "993"
"3314" "1984-01-27" "965"
"3315" "1984-01-28" "961"
"3316" "1984-01-29" "961"
"3317" "1984-01-30" "956"
"3318" "1984-01-31" "959"
"3319" "1984-02-01" "977"
"3320" "1984-02-02" "964"
"3321" "1984-02-03" "935"
"3322" "1984-02-04" "935"
"3323" "1984-02-05" "935"
"3324" "1984-02-06" "935"
"3325" "1984-02-07" "958"
"3326" "1984-02-08" "961"
"3327" "1984-02-09" "949"
"3328" "1984-02-10" "933"
"3329" "1984-02-11" "933"
"3330" "1984-02-12" "932"
"3331" "1984-02-13" "932"
"3332" "1984-02-14" "963"
"3333" "1984-02-15" "983"
"3334" "1984-02-16" "994"
"3335" "1984-02-17" "955"
"3336" "1984-02-18" "960"
"3337" "1984-02-19" "960"
"3338" "1984-02-20" "966"
"3339" "1984-02-21" "971"
"3340" "1984-02-22" "968"
"3341" "1984-02-23" "973"
"3342" "1984-02-24" "951"
"3343" "1984-02-25" "959"
"3344" "1984-02-26" "959"
"3345" "1984-02-27" "967"
"3346" "1984-02-28" "974"
"3348" "1984-03-01" "929"
"3349" "1984-03-02" "940"
"3350" "1984-03-03" "917"
"3351" "1984-03-04" "917"
"3352" "1984-03-05" "893"
"3353" "1984-03-06" "893"
"3354" "1984-03-07" "901"
"3355" "1984-03-08" "922"
"3356" "1984-03-09" "907"
"3357" "1984-03-10" "906"
"3358" "1984-03-11" "906"
"3359" "1984-03-12" "905"
"3360" "1984-03-13" "943"
"3361" "1984-03-14" "927"
"3362" "1984-03-15" "947"
"3363" "1984-03-16" "926"
"3364" "1984-03-17" "923"
"3365" "1984-03-18" "923"
"3366" "1984-03-19" "920"
"3367" "1984-03-20" "929"
"3368" "1984-03-21" "920"
"3369" "1984-03-22" "910"
"3370" "1984-03-23" "894"
"3371" "1984-03-24" "890"
"3372" "1984-03-25" "890"
"3373" "1984-03-26" "886"
"3374" "1984-03-27" "895"
"3375" "1984-03-28" "898"
"3376" "1984-03-29" "886"
"3377" "1984-03-30" "863"
"3378" "1984-03-31" "874"
"3379" "1984-04-01" "861"
"3380" "1984-04-02" "872"
"3381" "1984-04-03" "876"
"3382" "1984-04-04" "874"
"3383" "1984-04-05" "874"
"3384" "1984-04-06" "877"
"3385" "1984-04-07" "858"
"3386" "1984-04-08" "858"
"3387" "1984-04-09" "838"
"3388" "1984-04-10" "850"
"3389" "1984-04-11" "852"
"3390" "1984-04-12" "825"
"3391" "1984-04-13" "803"
"3392" "1984-04-14" "806"
"3393" "1984-04-15" "806"
"3394" "1984-04-16" "797"
"3395" "1984-04-17" "789"
"3396" "1984-04-18" "780"
"3397" "1984-04-19" "772"
"3398" "1984-04-20" "763"
"3399" "1984-04-21" "754"
"3400" "1984-04-22" "746"
"3401" "1984-04-23" "737"
"3402" "1984-04-24" "729"
"3403" "1984-04-25" "720"
"3404" "1984-04-26" "711"
"3405" "1984-04-27" "703"
"3406" "1984-04-28" "716"
"3407" "1984-04-29" "717"
"3408" "1984-04-30" "731"
"3409" "1984-05-01" "752"
"3410" "1984-05-02" "755"
"3411" "1984-05-03" "760"
"3412" "1984-05-04" "765"
"3413" "1984-05-05" "770"
"3414" "1984-05-06" "775"
"3415" "1984-05-07" "779"
"3416" "1984-05-08" "784"
"3417" "1984-05-09" "789"
"3418" "1984-05-10" "794"
"3419" "1984-05-11" "770"
"3420" "1984-05-12" "759"
"3421" "1984-05-13" "759"
"3422" "1984-05-14" "748"
"3423" "1984-05-15" "769"
"3424" "1984-05-16" "776"
"3425" "1984-05-17" "786"
"3426" "1984-05-18" "766"
"3427" "1984-05-19" "767"
"3428" "1984-05-20" "768"
"3429" "1984-05-21" "769"
"3430" "1984-05-22" "817"
"3431" "1984-05-23" "768"
"3432" "1984-05-24" "756"
"3433" "1984-05-25" "744"
"3434" "1984-05-26" "732"
"3435" "1984-05-27" "720"
"3436" "1984-05-28" "708"
"3437" "1984-05-29" "696"
"3438" "1984-05-30" "685"
"3439" "1984-05-31" "673"
"3440" "1984-06-01" "686"
"3441" "1984-06-02" "705"
"3442" "1984-06-03" "706"
"3443" "1984-06-04" "725"
"3444" "1984-06-05" "762"
"3445" "1984-06-06" "752"
"3446" "1984-06-07" "742"
"3447" "1984-06-08" "719"
"3448" "1984-06-09" "717"
"3449" "1984-06-10" "717"
"3450" "1984-06-11" "716"
"3451" "1984-06-12" "738"
"3452" "1984-06-13" "744"
"3453" "1984-06-14" "736"
"3454" "1984-06-15" "714"
"3455" "1984-06-16" "711"
"3456" "1984-06-17" "711"
"3457" "1984-06-18" "709"
"3458" "1984-06-19" "726"
"3459" "1984-06-20" "730"
"3460" "1984-06-21" "728"
"3461" "1984-06-22" "722"
"3462" "1984-06-23" "718"
"3463" "1984-06-24" "718"
"3464" "1984-06-25" "715"
"3465" "1984-06-26" "728"
"3466" "1984-06-27" "726"
"3467" "1984-06-28" "734"
"3468" "1984-06-29" "720"
"3469" "1984-06-30" "717"
"3470" "1984-07-01" "717"
"3471" "1984-07-02" "714"
"3472" "1984-07-03" "723"
"3473" "1984-07-04" "719"
"3474" "1984-07-05" "722"
"3475" "1984-07-06" "710"
"3476" "1984-07-07" "711"
"3477" "1984-07-08" "711"
"3478" "1984-07-09" "713"
"3479" "1984-07-10" "725"
"3480" "1984-07-11" "729"
"3481" "1984-07-12" "734"
"3482" "1984-07-13" "718"
"3483" "1984-07-14" "713"
"3484" "1984-07-15" "714"
"3485" "1984-07-16" "709"
"3486" "1984-07-17" "723"
"3487" "1984-07-18" "730"
"3488" "1984-07-19" "725"
"3489" "1984-07-20" "700"
"3490" "1984-07-21" "682"
"3491" "1984-07-22" "682"
"3492" "1984-07-23" "664"
"3493" "1984-07-24" "674"
"3494" "1984-07-25" "678"
"3495" "1984-07-26" "676"
"3496" "1984-07-27" "661"
"3497" "1984-07-28" "654"
"3498" "1984-07-29" "654"
"3499" "1984-07-30" "648"
"3500" "1984-07-31" "658"
"3501" "1984-08-01" "657"
"3502" "1984-08-02" "666"
"3503" "1984-08-03" "657"
"3504" "1984-08-04" "669"
"3505" "1984-08-05" "669"
"3506" "1984-08-06" "682"
"3507" "1984-08-07" "701"
"3508" "1984-08-08" "699"
"3509" "1984-08-09" "698"
"3510" "1984-08-10" "690"
"3511" "1984-08-11" "699"
"3512" "1984-08-12" "699"
"3513" "1984-08-13" "708"
"3514" "1984-08-14" "730"
"3515" "1984-08-15" "731"
"3516" "1984-08-16" "732"
"3517" "1984-08-17" "721"
"3518" "1984-08-18" "718"
"3519" "1984-08-19" "717"
"3520" "1984-08-20" "714"
"3521" "1984-08-21" "733"
"3522" "1984-08-22" "738"
"3523" "1984-08-23" "738"
"3524" "1984-08-24" "738"
"3525" "1984-08-25" "738"
"3526" "1984-08-26" "739"
"3527" "1984-08-27" "739"
"3528" "1984-08-28" "739"
"3529" "1984-08-29" "739"
"3530" "1984-08-30" "740"
"3531" "1984-08-31" "730"
"3532" "1984-09-01" "733"
"3533" "1984-09-02" "732"
"3534" "1984-09-03" "735"
"3535" "1984-09-04" "755"
"3536" "1984-09-05" "758"
"3537" "1984-09-06" "758"
"3538" "1984-09-07" "750"
"3539" "1984-09-08" "750"
"3540" "1984-09-09" "750"
"3541" "1984-09-10" "750"
"3542" "1984-09-11" "770"
"3543" "1984-09-12" "763"
"3544" "1984-09-13" "759"
"3545" "1984-09-14" "749"
"3546" "1984-09-15" "750"
"3547" "1984-09-16" "750"
"3548" "1984-09-17" "752"
"3549" "1984-09-18" "758"
"3550" "1984-09-19" "764"
"3551" "1984-09-20" "782"
"3552" "1984-09-21" "773"
"3553" "1984-09-22" "783"
"3554" "1984-09-23" "782"
"3555" "1984-09-24" "792"
"3556" "1984-09-25" "808"
"3557" "1984-09-26" "796"
"3558" "1984-09-27" "796"
"3559" "1984-09-28" "769"
"3560" "1984-09-29" "772"
"3561" "1984-09-30" "772"
"3562" "1984-10-01" "775"
"3563" "1984-10-02" "806"
"3564" "1984-10-03" "824"
"3565" "1984-10-04" "814"
"3566" "1984-10-05" "820"
"3567" "1984-10-06" "811"
"3568" "1984-10-07" "811"
"3569" "1984-10-08" "803"
"3570" "1984-10-09" "805"
"3571" "1984-10-10" "813"
"3572" "1984-10-11" "811"
"3573" "1984-10-12" "793"
"3574" "1984-10-13" "793"
"3575" "1984-10-14" "792"
"3576" "1984-10-15" "792"
"3577" "1984-10-16" "817"
"3578" "1984-10-17" "824"
"3579" "1984-10-18" "824"
"3580" "1984-10-19" "820"
"3581" "1984-10-20" "820"
"3582" "1984-10-21" "820"
"3583" "1984-10-22" "820"
"3584" "1984-10-23" "825"
"3585" "1984-10-24" "852"
"3586" "1984-10-25" "838"
"3587" "1984-10-26" "830"
"3588" "1984-10-27" "825"
"3589" "1984-10-28" "825"
"3590" "1984-10-29" "819"
"3591" "1984-10-30" "833"
"3592" "1984-10-31" "833"
"3593" "1984-11-01" "824"
"3594" "1984-11-02" "827"
"3595" "1984-11-03" "846"
"3596" "1984-11-04" "845"
"3597" "1984-11-05" "864"
"3598" "1984-11-06" "903"
"3599" "1984-11-07" "886"
"3600" "1984-11-08" "882"
"3601" "1984-11-09" "862"
"3602" "1984-11-10" "856"
"3603" "1984-11-11" "856"
"3604" "1984-11-12" "850"
"3605" "1984-11-13" "872"
"3606" "1984-11-14" "888"
"3607" "1984-11-15" "901"
"3608" "1984-11-16" "914"
"3609" "1984-11-17" "909"
"3610" "1984-11-18" "909"
"3611" "1984-11-19" "905"
"3612" "1984-11-20" "927"
"3613" "1984-11-21" "913"
"3614" "1984-11-22" "913"
"3615" "1984-11-23" "899"
"3616" "1984-11-24" "902"
"3617" "1984-11-25" "902"
"3618" "1984-11-26" "905"
"3619" "1984-11-27" "939"
"3620" "1984-11-28" "914"
"3621" "1984-11-29" "911"
"3622" "1984-11-30" "891"
"3623" "1984-12-01" "902"
"3624" "1984-12-02" "902"
"3625" "1984-12-03" "914"
"3626" "1984-12-04" "915"
"3627" "1984-12-05" "918"
"3628" "1984-12-06" "914"
"3629" "1984-12-07" "902"
"3630" "1984-12-08" "911"
"3631" "1984-12-09" "911"
"3632" "1984-12-10" "920"
"3633" "1984-12-11" "953"
"3634" "1984-12-12" "968"
"3635" "1984-12-13" "967"
"3636" "1984-12-14" "934"
"3637" "1984-12-15" "946"
"3638" "1984-12-16" "946"
"3639" "1984-12-17" "958"
"3640" "1984-12-18" "979"
"3641" "1984-12-19" "955"
"3642" "1984-12-20" "926"
"3643" "1984-12-21" "872"
"3644" "1984-12-22" "880"
"3645" "1984-12-23" "888"
"3646" "1984-12-24" "896"
"3647" "1984-12-25" "904"
"3648" "1984-12-26" "912"
"3649" "1984-12-27" "920"
"3650" "1984-12-28" "928"
"3651" "1984-12-29" "936"
"3652" "1984-12-30" "944"
"3653" "1984-12-31" "952"
"3654" "1985-01-01" "960"
"3655" "1985-01-02" "968"
"3656" "1985-01-03" "976"
"3657" "1985-01-04" "984"
"3658" "1985-01-05" "992"
"3659" "1985-01-06" "992"
"3660" "1985-01-07" "1021"
"3661" "1985-01-08" "1061"
"3662" "1985-01-09" "1046"
"3663" "1985-01-10" "1036"
"3664" "1985-01-11" "1013"
"3665" "1985-01-12" "1032"
"3666" "1985-01-13" "1032"
"3667" "1985-01-14" "1051"
"3668" "1985-01-15" "1070"
"3669" "1985-01-16" "1087"
"3670" "1985-01-17" "1094"
"3671" "1985-01-18" "1063"
"3672" "1985-01-19" "1037"
"3673" "1985-01-20" "1036"
"3674" "1985-01-21" "1010"
"3675" "1985-01-22" "998"
"3676" "1985-01-23" "1014"
"3677" "1985-01-24" "1033"
"3678" "1985-01-25" "977"
"3679" "1985-01-26" "977"
"3680" "1985-01-27" "977"
"3681" "1985-01-28" "976"
"3682" "1985-01-29" "976"
"3683" "1985-01-30" "963"
"3684" "1985-01-31" "951"
"3685" "1985-02-01" "915"
"3686" "1985-02-02" "911"
"3687" "1985-02-03" "911"
"3688" "1985-02-04" "906"
"3689" "1985-02-05" "934"
"3690" "1985-02-06" "939"
"3691" "1985-02-07" "972"
"3692" "1985-02-08" "991"
"3693" "1985-02-09" "1025"
"3694" "1985-02-10" "1025"
"3695" "1985-02-11" "1058"
"3696" "1985-02-12" "1078"
"3697" "1985-02-13" "1081"
"3698" "1985-02-14" "1072"
"3699" "1985-02-15" "1052"
"3700" "1985-02-16" "1033"
"3701" "1985-02-17" "1033"
"3702" "1985-02-18" "1013"
"3703" "1985-02-19" "1035"
"3704" "1985-02-20" "1009"
"3705" "1985-02-21" "987"
"3706" "1985-02-22" "963"
"3707" "1985-02-23" "944"
"3708" "1985-02-24" "944"
"3709" "1985-02-25" "924"
"3710" "1985-02-26" "927"
"3711" "1985-02-27" "914"
"3712" "1985-02-28" "928"
"3713" "1985-03-01" "926"
"3714" "1985-03-02" "916"
"3715" "1985-03-03" "916"
"3716" "1985-03-04" "906"
"3717" "1985-03-05" "911"
"3718" "1985-03-06" "914"
"3719" "1985-03-07" "909"
"3720" "1985-03-08" "882"
"3721" "1985-03-09" "883"
"3722" "1985-03-10" "882"
"3723" "1985-03-11" "883"
"3724" "1985-03-12" "905"
"3725" "1985-03-13" "924"
"3726" "1985-03-14" "921"
"3727" "1985-03-15" "918"
"3728" "1985-03-16" "918"
"3729" "1985-03-17" "918"
"3730" "1985-03-18" "918"
"3731" "1985-03-19" "946"
"3732" "1985-03-20" "964"
"3733" "1985-03-21" "977"
"3734" "1985-03-22" "941"
"3735" "1985-03-23" "922"
"3736" "1985-03-24" "922"
"3737" "1985-03-25" "904"
"3738" "1985-03-26" "929"
"3739" "1985-03-27" "932"
"3740" "1985-03-28" "932"
"3741" "1985-03-29" "919"
"3742" "1985-03-30" "886"
"3743" "1985-03-31" "886"
"3744" "1985-04-01" "865"
"3745" "1985-04-02" "864"
"3746" "1985-04-03" "863"
"3747" "1985-04-04" "861"
"3748" "1985-04-05" "860"
"3749" "1985-04-06" "858"
"3750" "1985-04-07" "857"
"3751" "1985-04-08" "855"
"3752" "1985-04-09" "854"
"3753" "1985-04-10" "853"
"3754" "1985-04-11" "851"
"3755" "1985-04-12" "827"
"3756" "1985-04-13" "824"
"3757" "1985-04-14" "824"
"3758" "1985-04-15" "820"
"3759" "1985-04-16" "809"
"3760" "1985-04-17" "793"
"3761" "1985-04-18" "781"
"3762" "1985-04-19" "764"
"3763" "1985-04-20" "786"
"3764" "1985-04-21" "786"
"3765" "1985-04-22" "809"
"3766" "1985-04-23" "846"
"3767" "1985-04-24" "826"
"3768" "1985-04-25" "844"
"3769" "1985-04-26" "823"
"3770" "1985-04-27" "827"
"3771" "1985-04-28" "828"
"3772" "1985-04-29" "831"
"3773" "1985-04-30" "816"
"3774" "1985-05-01" "815"
"3775" "1985-05-02" "812"
"3776" "1985-05-03" "809"
"3777" "1985-05-04" "806"
"3778" "1985-05-05" "803"
"3779" "1985-05-06" "799"
"3780" "1985-05-07" "796"
"3781" "1985-05-08" "793"
"3782" "1985-05-09" "790"
"3783" "1985-05-10" "793"
"3784" "1985-05-11" "798"
"3785" "1985-05-12" "798"
"3786" "1985-05-13" "804"
"3787" "1985-05-14" "837"
"3788" "1985-05-15" "809"
"3789" "1985-05-16" "774"
"3790" "1985-05-17" "743"
"3791" "1985-05-18" "752"
"3792" "1985-05-19" "753"
"3793" "1985-05-20" "762"
"3794" "1985-05-21" "794"
"3795" "1985-05-22" "797"
"3796" "1985-05-23" "780"
"3797" "1985-05-24" "763"
"3798" "1985-05-25" "746"
"3799" "1985-05-26" "729"
"3800" "1985-05-27" "712"
"3801" "1985-05-28" "695"
"3802" "1985-05-29" "678"
"3803" "1985-05-30" "661"
"3804" "1985-05-31" "658"
"3805" "1985-06-01" "679"
"3806" "1985-06-02" "679"
"3807" "1985-06-03" "701"
"3808" "1985-06-04" "736"
"3809" "1985-06-05" "751"
"3810" "1985-06-06" "780"
"3811" "1985-06-07" "771"
"3812" "1985-06-08" "757"
"3813" "1985-06-09" "757"
"3814" "1985-06-10" "743"
"3815" "1985-06-11" "775"
"3816" "1985-06-12" "772"
"3817" "1985-06-13" "773"
"3818" "1985-06-14" "747"
"3819" "1985-06-15" "740"
